clip_stem,split,videos_len
30_2_22_11,train,28
30_2_23_2,train,51
30_2_23_3,train,75
30_2_23_4,train,93
30_2_23_5,train,63
30_2_23_6,train,50
30_2_23_7,train,77
30_2_23_8,train,79
30_2_23_9,train,66
30_2_23_10,train,63
30_2_23_11,train,48
30_2_23_12,train,47
30_2_23_13,train,65
30_2_23_14,train,49
30_2_23_15,train,33
30_2_23_16,train,35
30_2_23_17,train,31
30_2_24_2,train,58
30_2_24_3,train,61
30_2_24_4,train,65
30_2_24_5,train,62
30_2_24_6,train,50
30_2_24_7,train,44
30_2_24_8,train,55
30_2_24_9,train,76
30_2_24_10,train,52
30_2_24_11,train,31
30_2_24_12,train,60
30_2_24_13,train,80
30_2_24_14,train,77
30_2_24_15,train,62
30_2_24_16,train,81
30_2_24_17,train,62
30_2_24_18,train,40
30_2_24_19,train,72
30_2_24_20,train,50
30_2_24_21,train,0
30_2_25_1,train,41
30_2_25_2,train,41
30_2_25_3,train,41
30_2_25_4,train,56
30_2_25_5,train,51
30_2_25_6,train,43
30_2_25_7,train,52
30_2_25_8,train,66
30_2_25_9,train,56
30_2_25_10,train,50
30_2_25_11,train,45
30_2_26_2,train,65
30_2_26_3,train,64
30_2_26_4,train,48
30_2_26_5,train,54
30_2_26_6,train,69
30_2_26_7,train,47
30_2_27_1,train,49
30_2_27_2,train,65
30_2_27_3,train,65
30_2_27_4,train,48
30_2_27_5,train,51
30_2_27_6,train,47
30_2_27_7,train,47
30_2_27_8,train,55
30_2_27_9,train,45
30_2_27_10,train,52
30_2_27_11,train,72
30_2_27_12,train,64
30_2_27_13,train,55
30_2_27_14,train,83
30_2_27_15,train,80
30_2_27_16,train,54
30_2_27_17,train,61
30_2_27_18,train,75
30_2_27_19,train,80
30_2_27_20,train,92
30_2_27_21,train,96
30_2_27_22,train,61
30_2_27_23,train,47
30_2_27_24,train,68
30_2_27_25,train,80
30_2_27_26,train,65
30_2_27_27,train,44
30_2_27_28,train,38
30_2_28_2,train,50
30_2_28_3,train,50
30_2_28_4,train,35
30_2_28_5,train,24
30_2_29_1,train,51
30_2_29_2,train,61
30_2_29_3,train,67
30_2_29_4,train,48
30_2_30_2,train,64
30_2_30_3,train,50
30_2_30_4,train,50
30_2_30_5,train,47
30_2_30_6,train,60
30_2_30_7,train,57
30_2_30_8,train,39
30_2_31_2,train,58
30_2_31_3,train,51
30_2_31_4,train,59
30_2_31_5,train,70
30_2_31_6,train,60
30_2_31_7,train,48
30_2_31_8,train,66
30_2_31_9,train,47
30_2_32_4,train,47
30_2_32_5,train,65
30_2_32_6,train,52
30_2_32_7,train,28
30_2_33_1,train,42
30_2_33_2,train,50
30_2_33_3,train,69
30_2_33_4,train,66
30_2_33_5,train,34
30_2_33_6,train,27
30_2_33_7,train,33
30_2_33_8,train,44
30_2_33_9,train,59
30_2_33_10,train,68
30_2_33_11,train,50
30_2_33_12,train,43
30_2_33_13,train,60
30_2_33_14,train,72
30_2_33_15,train,89
30_2_33_16,train,60
30_2_34_2,train,50
30_2_34_3,train,56
30_2_34_4,train,36
30_2_35_3,train,32
30_2_35_4,train,60
30_2_35_5,train,62
30_2_35_6,train,74
30_2_35_7,train,72
30_2_35_8,train,61
30_2_35_9,train,53
30_2_35_10,train,50
30_2_35_11,train,75
30_2_35_12,train,57
30_2_36_2,train,49
30_2_36_3,train,65
30_2_36_4,train,74
30_2_36_5,train,51
30_2_36_6,train,51
30_2_36_7,train,72
30_2_36_8,train,62
30_2_36_9,train,51
30_2_36_10,train,57
30_2_36_11,train,57
30_2_36_12,train,39
30_2_37_1,train,49
30_2_37_2,train,48
30_2_37_3,train,42
30_2_37_4,train,42
30_2_37_5,train,33
30_2_37_6,train,39
30_2_37_7,train,52
30_2_37_8,train,59
30_2_37_9,train,77
30_2_37_10,train,62
30_2_37_11,train,35
30_2_37_12,train,50
30_2_37_13,train,66
30_2_37_14,train,53
30_2_37_15,train,31
30_2_37_16,train,32
30_2_37_17,train,27
30_2_38_1,train,43
30_2_38_2,train,51
30_2_38_3,train,62
30_2_38_4,train,60
30_2_38_5,train,51
30_2_38_6,train,76
30_2_38_7,train,62
30_2_38_8,train,50
30_2_38_9,train,47
30_2_39_1,train,40
30_2_39_2,train,48
30_2_39_3,train,69
30_2_39_4,train,73
30_2_39_5,train,41
30_2_40_1,train,39
30_2_40_2,train,45
30_2_40_3,train,36
30_2_40_4,train,39
30_2_40_5,train,42
30_2_40_6,train,42
30_2_40_7,train,55
30_2_40_8,train,76
30_2_40_9,train,60
30_2_40_10,train,39
30_2_40_11,train,55
30_2_40_12,train,63
30_2_40_13,train,54
30_2_40_14,train,56
30_2_40_15,train,71
30_2_40_16,train,45
30_3_1_1,train,47
30_3_1_2,train,68
30_3_1_3,train,61
30_3_1_4,train,44
30_3_1_5,train,53
30_3_1_6,train,57
30_3_1_7,train,38
30_3_2_2,train,47
30_3_2_3,train,61
30_3_2_4,train,54
30_3_2_5,train,65
30_3_2_6,train,55
30_3_2_7,train,48
30_3_2_8,train,62
30_3_2_9,train,45
30_3_2_10,train,41
30_3_2_11,train,31
30_3_2_12,train,30
30_3_2_13,train,32
30_3_2_14,train,35
30_3_2_15,train,46
30_3_2_16,train,65
30_3_2_17,train,78
30_3_2_18,train,77
30_3_2_19,train,59
30_3_2_20,train,48
30_3_2_21,train,59
30_3_2_22,train,47
30_3_2_23,train,43
30_3_2_24,train,62
30_3_2_25,train,68
30_3_2_26,train,50
30_3_2_27,train,58
30_3_2_28,train,76
30_3_2_29,train,62
30_3_2_30,train,41
30_3_3_2,train,57
30_3_3_3,train,33
30_3_3_4,train,54
30_3_3_5,train,51
30_3_3_6,train,25
30_3_4_2,train,72
30_3_4_3,train,83
30_3_4_4,train,70
30_3_4_5,train,46
30_3_4_6,train,66
30_3_4_7,train,71
30_3_4_8,train,59
30_3_4_9,train,59
30_3_4_10,train,59
30_3_4_11,train,54
30_3_4_12,train,36
30_3_5_2,train,63
30_3_5_3,train,56
30_3_5_4,train,59
30_3_5_5,train,36
30_3_6_3,train,17
30_3_7_2,train,56
30_3_8_1,train,42
30_3_8_2,train,39
30_3_8_3,train,48
30_3_8_4,train,66
30_3_8_5,train,61
30_3_8_6,train,74
30_3_8_7,train,65
30_3_8_8,train,55
30_3_8_9,train,68
30_3_8_10,train,80
30_3_8_11,train,60
30_3_9_1,train,50
30_3_9_2,train,62
30_3_9_3,train,42
30_3_10_2,train,38
30_3_11_2,train,38
30_3_12_2,train,55
30_3_12_3,train,57
30_3_12_4,train,50
30_3_12_5,train,60
30_3_12_6,train,76
30_3_12_7,train,60
30_3_12_8,train,51
30_3_12_9,train,64
30_3_12_10,train,70
30_3_12_11,train,66
30_3_12_12,train,66
30_3_12_13,train,72
30_3_12_14,train,56
30_3_12_15,train,60
30_3_12_16,train,74
30_3_12_17,train,47
30_3_13_1,train,45
30_3_13_2,train,57
30_3_13_3,train,57
30_3_13_4,train,61
30_3_13_5,train,45
30_3_14_2,train,23
30_3_15_2,train,42
30_3_15_3,train,42
30_3_15_4,train,45
30_3_15_5,train,58
30_3_15_6,train,54
30_3_15_7,train,39
30_3_16_4,train,66
30_3_16_5,train,42
30_3_16_6,train,57
30_3_16_7,train,76
30_3_16_8,train,67
30_3_16_9,train,51
30_3_16_10,train,41
30_3_16_11,train,39
30_3_16_12,train,38
30_3_16_13,train,24
30_3_17_2,train,63
30_3_17_3,train,69
30_3_17_4,train,63
30_3_17_5,train,45
30_3_17_6,train,49
30_3_17_7,train,60
30_3_17_8,train,53
30_3_17_9,train,51
30_3_17_10,train,77
30_3_17_11,train,81
30_3_17_12,train,51
30_3_17_13,train,56
30_3_17_14,train,48
30_3_18_1,train,47
30_3_18_2,train,61
30_3_18_3,train,80
30_3_18_4,train,62
30_3_18_5,train,49
30_3_18_6,train,57
30_3_18_7,train,38
30_3_18_8,train,39
30_3_18_9,train,52
30_3_18_10,train,57
30_3_18_11,train,78
30_3_18_12,train,64
30_3_18_13,train,47
30_3_18_14,train,65
30_3_18_15,train,57
30_3_18_16,train,33
30_3_19_2,train,63
30_3_19_3,train,65
30_3_19_4,train,62
30_3_19_5,train,71
30_3_19_6,train,67
30_3_19_7,train,54
30_3_19_8,train,68
30_3_19_9,train,75
30_3_19_10,train,71
30_3_19_11,train,51
30_3_20_1,train,38
30_3_20_2,train,41
30_3_20_3,train,33
30_3_21_1,train,56
30_3_21_2,train,56
30_3_21_3,train,52
30_3_21_4,train,57
30_3_21_5,train,54
30_3_21_6,train,65
30_3_21_7,train,68
30_3_21_8,train,45
30_3_22_1,train,47
30_3_22_2,train,50
30_3_22_3,train,52
30_3_22_4,train,75
30_3_22_5,train,66
30_3_22_6,train,58
30_3_22_7,train,69
30_3_22_8,train,50
30_3_22_9,train,45
30_3_22_10,train,60
30_3_22_11,train,74
30_3_22_12,train,83
30_3_22_13,train,61
30_3_22_14,train,48
30_3_22_15,train,39
30_3_22_16,train,26
30_3_23_1,train,41
30_3_23_2,train,54
30_3_23_3,train,78
30_3_23_4,train,78
30_3_23_5,train,43
30_3_23_6,train,39
30_3_23_7,train,39
30_3_23_8,train,45
30_3_23_9,train,63
30_3_23_10,train,60
30_3_23_11,train,77
30_3_23_12,train,87
30_3_23_13,train,55
30_3_23_14,train,29
30_3_24_2,train,55
30_3_24_3,train,80
30_3_24_4,train,65
30_3_24_5,train,40
30_3_24_6,train,39
30_3_24_7,train,47
30_3_24_8,train,61
30_3_24_9,train,79
30_3_24_10,train,65
30_3_24_11,train,50
30_3_24_12,train,47
30_3_24_13,train,39
30_3_24_14,train,36
30_3_25_2,train,60
30_3_25_3,train,49
30_3_25_4,train,44
30_3_25_5,train,41
30_3_25_6,train,39
30_3_26_2,train,59
30_3_26_3,train,61
30_3_26_4,train,75
30_3_26_5,train,84
30_3_26_6,train,49
30_3_26_7,train,47
30_3_26_8,train,56
30_3_26_9,train,47
30_3_26_10,train,77
30_3_26_11,train,75
30_3_26_12,train,62
30_3_26_13,train,60
30_3_26_14,train,57
30_3_26_15,train,64
30_3_26_16,train,55
30_3_26_17,train,41
30_3_26_18,train,53
30_3_26_19,train,72
30_3_26_20,train,62
30_3_26_21,train,54
30_3_26_22,train,45
30_3_27_2,train,26
30_3_27_3,train,47
30_3_27_4,train,60
30_3_27_5,train,68
30_3_27_6,train,64
30_3_27_7,train,55
30_3_27_8,train,74
30_3_27_9,train,68
30_3_27_10,train,38
30_3_28_2,train,63
30_3_28_3,train,57
30_3_28_4,train,78
30_3_28_5,train,60
30_3_28_6,train,38
30_3_28_7,train,44
30_3_28_8,train,37
30_3_28_9,train,35
30_3_28_10,train,32
30_3_29_1,train,45
30_3_29_2,train,62
30_3_29_3,train,83
30_3_29_4,train,60
30_3_30_2,train,46
30_3_30_3,train,57
30_3_30_4,train,50
30_3_30_5,train,62
30_3_30_6,train,65
30_3_30_7,train,56
30_3_30_8,train,45
30_3_30_9,train,58
30_3_30_10,train,59
30_3_30_11,train,77
30_3_30_12,train,63
30_3_30_13,train,43
30_3_30_14,train,42
30_3_30_15,train,32
30_3_30_16,train,33
30_3_30_17,train,27
30_3_30_18,train,30
30_3_30_19,train,28
30_3_30_20,train,32
30_3_30_21,train,48
30_3_30_22,train,64
30_3_30_23,train,67
30_3_30_24,train,54
30_3_30_25,train,54
30_3_30_26,train,70
30_3_30_27,train,73
30_3_30_28,train,71
30_3_30_29,train,84
30_3_30_30,train,90
30_3_30_31,train,54
30_3_31_1,train,45
30_3_31_2,train,38
30_3_32_2,train,55
30_3_32_3,train,30
30_3_33_2,train,23
30_3_33_3,train,32
30_3_33_4,train,44
30_3_33_5,train,54
30_3_33_6,train,66
30_3_33_7,train,60
30_3_33_8,train,46
30_3_33_9,train,50
30_3_33_10,train,56
30_3_33_11,train,49
30_3_33_12,train,54
30_3_33_13,train,66
30_3_33_14,train,67
30_3_33_15,train,65
30_3_33_16,train,62
30_3_33_17,train,82
30_3_33_18,train,87
30_3_33_19,train,57
30_3_33_20,train,45
30_3_33_21,train,54
30_3_33_22,train,64
30_3_33_23,train,63
30_3_33_24,train,62
30_3_33_25,train,62
30_3_33_26,train,57
30_3_33_27,train,61
30_3_33_28,train,65
30_3_33_29,train,46
30_3_34_2,train,54
30_3_34_3,train,50
30_3_34_4,train,55
30_3_34_5,train,54
30_3_34_6,train,38
30_3_35_1,train,42
30_3_35_2,train,50
30_3_35_3,train,49
30_3_35_4,train,35
30_3_36_1,train,53
30_3_36_2,train,50
30_3_36_3,train,54
30_3_36_4,train,67
30_3_36_5,train,75
30_3_36_6,train,63
30_3_36_7,train,47
30_3_36_8,train,60
30_3_36_9,train,80
30_3_36_10,train,63
30_3_36_11,train,41
30_3_36_12,train,38
30_3_37_3,train,66
30_3_37_4,train,45
30_3_37_5,train,66
30_3_37_6,train,79
30_3_37_7,train,45
30_3_37_8,train,24
30_3_37_9,train,37
30_3_37_10,train,47
30_3_37_11,train,53
30_3_37_12,train,52
30_3_37_13,train,56
30_3_37_14,train,69
30_3_37_15,train,57
30_3_37_16,train,53
30_3_37_17,train,77
30_3_37_18,train,63
30_3_37_19,train,45
30_3_37_20,train,42
30_3_37_21,train,50
30_3_37_22,train,45
30_3_37_23,train,51
30_3_37_24,train,71
30_3_37_25,train,47
30_3_38_1,train,58
30_3_38_2,train,57
30_3_38_3,train,50
30_3_38_4,train,59
30_3_38_5,train,60
30_3_38_6,train,61
30_3_38_7,train,60
30_3_38_8,train,45
30_3_39_2,train,41
30_3_39_3,train,60
30_3_39_4,train,69
30_3_39_5,train,71
30_3_39_6,train,65
30_3_39_7,train,65
30_3_39_8,train,62
30_3_39_9,train,57
30_3_39_10,train,45
30_3_40_2,train,52
30_3_40_3,train,61
30_3_40_4,train,56
30_3_40_5,train,75
30_3_40_6,train,67
30_3_40_7,train,52
30_3_40_8,train,62
30_3_40_9,train,75
30_3_40_10,train,90
30_3_40_11,train,54
30_3_41_1,train,66
30_3_41_2,train,54
30_3_41_3,train,28
30_3_41_4,train,47
30_3_41_5,train,39
30_3_41_6,train,39
30_3_41_7,train,50
30_3_41_8,train,66
30_3_41_9,train,65
30_3_41_10,train,54
30_3_41_11,train,71
30_3_41_12,train,53
30_3_41_13,train,50
30_3_41_14,train,50
30_3_41_15,train,46
30_3_41_16,train,64
30_3_41_17,train,63
30_3_41_18,train,62
30_3_41_19,train,57
30_3_41_20,train,55
30_3_41_21,train,57
30_3_41_22,train,44
30_3_42_1,train,54
30_3_42_2,train,52
30_3_42_3,train,48
30_3_42_4,train,53
30_3_42_5,train,33
30_3_42_6,train,49
30_3_42_7,train,56
30_3_42_8,train,56
30_3_42_9,train,57
30_3_42_10,train,45
30_3_42_11,train,51
30_3_42_12,train,59
30_3_42_13,train,71
30_3_42_14,train,62
30_3_42_15,train,34
32_1_1_1,train,45
32_1_1_2,train,56
32_1_1_3,train,40
32_1_2_1,train,45
32_1_2_2,train,56
32_1_2_3,train,65
32_1_2_4,train,51
32_1_2_5,train,49
32_1_2_6,train,61
32_1_2_7,train,70
32_1_2_8,train,69
32_1_2_9,train,41
32_1_2_10,train,24
32_1_3_1,train,45
32_1_3_2,train,56
32_1_3_3,train,59
32_1_3_4,train,72
32_1_3_5,train,70
32_1_3_6,train,56
32_1_3_7,train,60
32_1_3_8,train,60
32_1_3_9,train,78
32_1_3_10,train,63
32_1_3_11,train,26
32_1_4_2,train,61
32_1_4_3,train,68
32_1_4_4,train,65
32_1_4_5,train,80
32_1_4_6,train,65
32_1_4_7,train,46
32_1_4_8,train,62
32_1_4_9,train,56
32_1_4_10,train,49
32_1_4_11,train,65
32_1_4_12,train,65
32_1_4_13,train,54
32_1_4_14,train,69
32_1_4_15,train,67
32_1_4_16,train,56
32_1_4_17,train,59
32_1_4_18,train,41
32_1_5_1,train,45
32_1_5_2,train,53
32_1_5_3,train,56
32_1_5_4,train,73
32_1_5_5,train,60
32_1_5_6,train,35
32_1_5_7,train,44
32_1_5_8,train,54
32_1_5_9,train,68
32_1_5_10,train,63
32_1_5_11,train,62
32_1_5_12,train,71
32_1_5_13,train,76
32_1_5_14,train,93
32_1_5_15,train,60
32_1_6_2,train,71
32_1_6_3,train,60
32_1_6_4,train,52
32_1_6_5,train,56
32_1_6_6,train,66
32_1_6_7,train,72
32_1_6_8,train,42
32_1_7_2,train,60
32_1_7_3,train,69
32_1_7_4,train,63
32_1_7_5,train,63
32_1_7_6,train,48
32_1_7_7,train,48
32_1_7_8,train,44
32_1_8_1,train,47
32_1_8_2,train,56
32_1_8_3,train,76
32_1_8_4,train,76
32_1_8_5,train,38
32_1_9_1,train,47
32_1_9_2,train,53
32_1_9_3,train,60
32_1_9_4,train,52
32_1_9_5,train,45
32_1_9_6,train,56
32_1_9_7,train,66
32_1_9_8,train,64
32_1_9_9,train,60
32_1_9_10,train,72
32_1_9_11,train,54
32_1_9_12,train,51
32_1_9_13,train,47
32_1_10_1,train,48
32_1_10_2,train,60
32_1_10_3,train,66
32_1_10_4,train,75
32_1_10_5,train,67
32_1_10_6,train,61
32_1_10_7,train,80
32_1_10_8,train,68
32_1_10_9,train,53
32_1_10_10,train,66
32_1_10_11,train,50
32_1_10_12,train,48
32_1_10_13,train,60
32_1_10_14,train,56
32_1_10_15,train,64
32_1_10_16,train,66
32_1_10_17,train,63
32_1_10_18,train,64
32_1_10_19,train,66
32_1_10_20,train,71
32_1_10_21,train,53
32_1_10_22,train,51
32_1_10_23,train,63
32_1_10_24,train,43
32_1_11_1,train,44
32_1_11_2,train,62
32_1_11_3,train,55
32_1_11_4,train,50
32_1_11_5,train,56
32_1_11_6,train,56
32_1_11_7,train,78
32_1_11_8,train,81
32_1_11_9,train,62
32_1_11_10,train,65
32_1_11_11,train,53
32_1_11_12,train,46
32_1_11_13,train,58
32_1_11_14,train,63
32_1_11_15,train,56
32_1_11_16,train,54
32_1_11_17,train,75
32_1_11_18,train,80
32_1_11_19,train,71
32_1_11_20,train,73
32_1_11_21,train,63
32_1_11_22,train,62
32_1_11_23,train,81
32_1_11_24,train,71
32_1_11_25,train,58
32_1_11_26,train,65
32_1_11_27,train,44
32_1_13_1,train,41
32_1_13_2,train,57
32_1_13_3,train,64
32_1_13_4,train,54
32_1_13_5,train,56
32_1_13_6,train,62
32_1_13_7,train,45
32_1_13_8,train,36
32_1_13_9,train,39
32_1_13_10,train,45
32_1_13_11,train,66
32_1_13_12,train,77
32_1_13_13,train,53
32_1_13_14,train,25
32_1_14_1,train,47
32_1_14_2,train,60
32_1_14_3,train,70
32_1_14_4,train,68
32_1_14_5,train,60
32_1_14_6,train,71
32_1_14_7,train,73
32_1_14_8,train,67
32_1_14_9,train,66
32_1_14_10,train,81
32_1_14_11,train,75
32_1_14_12,train,58
32_1_14_13,train,60
32_1_14_14,train,66
32_1_14_15,train,50
32_1_15_2,train,68
32_1_15_3,train,66
32_1_15_4,train,57
32_1_15_5,train,72
32_1_15_6,train,70
32_1_15_7,train,54
32_1_15_8,train,56
32_1_15_9,train,78
32_1_15_10,train,75
32_1_15_11,train,59
32_1_15_12,train,68
32_1_15_13,train,48
32_1_16_2,train,45
32_1_16_3,train,60
32_1_16_4,train,57
32_1_16_5,train,71
32_1_16_6,train,75
32_1_16_7,train,49
32_1_16_8,train,49
32_1_16_9,train,66
32_1_16_10,train,63
32_1_16_11,train,56
32_1_16_12,train,54
32_1_16_13,train,55
32_1_16_14,train,60
32_1_16_15,train,71
32_1_16_16,train,56
32_1_16_17,train,45
32_1_16_18,train,54
32_1_16_19,train,56
32_1_16_20,train,76
32_1_16_21,train,75
32_1_16_22,train,71
32_1_16_23,train,66
32_1_16_24,train,58
32_1_16_25,train,62
32_1_16_26,train,60
32_1_16_27,train,43
32_1_17_2,train,47
32_1_17_3,train,55
32_1_17_4,train,76
32_1_17_5,train,75
32_1_17_6,train,56
32_1_17_7,train,41
32_1_18_1,train,47
32_1_18_2,train,63
32_1_18_3,train,66
32_1_18_4,train,47
32_1_18_5,train,50
32_1_18_6,train,60
32_1_18_7,train,41
32_1_18_8,train,40
32_1_18_9,train,47
32_1_18_10,train,45
32_1_18_11,train,70
32_1_18_12,train,72
32_1_18_13,train,56
32_1_18_14,train,60
32_1_18_15,train,54
32_1_18_16,train,74
32_1_18_17,train,70
32_1_18_18,train,33
32_1_19_1,train,45
32_1_19_2,train,60
32_1_19_3,train,56
32_1_19_4,train,54
32_1_19_5,train,43
32_1_20_2,train,62
32_1_20_3,train,60
32_1_20_4,train,45
32_1_20_5,train,40
32_1_20_6,train,54
32_1_20_7,train,59
32_1_20_8,train,42
32_1_20_9,train,45
32_1_20_10,train,59
32_1_20_11,train,38
32_1_21_1,train,42
32_1_21_2,train,51
32_1_21_3,train,72
32_1_21_4,train,56
32_1_22_1,train,42
32_1_22_2,train,52
32_1_22_3,train,54
32_1_22_4,train,54
32_1_22_5,train,75
32_1_22_6,train,63
32_1_22_7,train,39
32_1_22_8,train,49
32_1_22_9,train,66
32_1_22_10,train,69
32_1_22_11,train,54
32_1_22_12,train,62
32_1_22_13,train,53
32_1_22_14,train,48
32_1_22_15,train,60
32_1_22_16,train,63
32_1_22_17,train,67
32_1_22_18,train,79
32_1_22_19,train,72
32_1_22_20,train,62
32_1_22_21,train,50
32_1_22_22,train,28
32_1_23_1,train,49
32_1_23_2,train,60
32_1_23_3,train,48
32_1_23_4,train,30
32_1_24_2,train,46
32_1_24_3,train,75
32_1_24_4,train,75
32_1_24_5,train,54
32_1_24_6,train,38
32_1_25_2,train,51
32_1_25_3,train,60
32_1_25_4,train,68
32_1_25_5,train,63
32_1_25_6,train,44
32_1_25_7,train,54
32_1_25_8,train,66
32_1_25_9,train,53
32_1_25_10,train,53
32_1_25_11,train,55
32_1_25_12,train,51
32_1_25_13,train,37
32_1_25_14,train,22
32_1_26_3,train,27
32_1_26_4,train,48
32_1_26_5,train,64
32_1_26_6,train,68
32_1_26_7,train,68
32_1_26_8,train,62
32_1_26_9,train,57
32_1_26_10,train,57
32_1_26_11,train,54
32_1_26_12,train,62
32_1_26_13,train,62
32_1_26_14,train,50
32_1_26_15,train,57
32_1_26_16,train,82
32_1_26_17,train,63
32_1_26_18,train,42
32_1_26_19,train,60
32_1_26_20,train,83
32_1_26_21,train,75
32_1_26_22,train,50
32_1_26_23,train,55
32_1_26_24,train,59
32_1_26_25,train,58
32_1_26_26,train,78
32_1_26_27,train,73
32_1_26_28,train,60
32_1_26_29,train,75
32_1_26_30,train,70
32_1_26_31,train,66
32_1_26_32,train,67
32_1_26_33,train,65
32_1_26_34,train,61
32_1_26_35,train,60
32_1_26_36,train,83
32_1_26_37,train,76
32_1_26_38,train,38
32_1_27_1,train,47
32_1_27_2,train,57
32_1_27_3,train,56
32_1_27_4,train,38
32_1_28_2,train,62
32_1_28_3,train,52
32_1_28_4,train,43
32_1_28_5,train,53
32_1_28_6,train,62
32_1_28_7,train,50
32_1_28_8,train,40
32_1_28_9,train,57
32_1_28_10,train,57
32_1_28_11,train,65
32_1_28_12,train,64
32_1_28_13,train,51
32_1_28_14,train,62
32_1_28_15,train,66
32_1_28_16,train,64
32_1_28_17,train,47
32_1_28_18,train,26
32_1_29_1,train,44
32_1_29_2,train,53
32_1_29_3,train,49
32_1_29_4,train,48
32_1_29_5,train,40
32_1_30_2,train,49
32_1_30_3,train,44
32_1_31_1,train,41
32_1_31_2,train,56
32_1_31_3,train,75
32_1_31_4,train,54
32_1_32_1,train,41
32_1_32_2,train,47
32_1_32_3,train,63
32_1_32_4,train,52
32_1_33_2,train,50
32_1_33_3,train,51
32_1_33_4,train,42
32_1_33_5,train,64
32_1_33_6,train,66
32_1_33_7,train,58
32_1_33_8,train,59
32_1_33_9,train,57
32_1_33_10,train,76
32_1_33_11,train,66
32_1_33_12,train,46
32_1_33_13,train,61
32_1_33_14,train,68
32_1_33_15,train,58
32_1_33_16,train,53
32_1_33_17,train,61
32_1_33_18,train,66
32_1_33_19,train,78
32_1_33_20,train,61
32_1_33_21,train,48
32_1_33_22,train,53
32_1_33_23,train,54
32_1_33_24,train,42
32_1_33_25,train,47
32_1_33_26,train,60
32_1_33_27,train,59
32_1_33_28,train,57
32_1_33_29,train,58
32_1_33_30,train,65
32_1_33_31,train,80
32_1_33_32,train,73
32_1_33_33,train,60
32_1_33_34,train,81
32_1_33_35,train,64
32_1_33_36,train,48
32_1_33_37,train,43
32_1_34_2,train,27
32_1_35_3,train,53
32_1_35_4,train,55
32_1_35_5,train,43
32_1_35_6,train,45
32_1_35_7,train,42
32_1_35_8,train,52
32_1_35_9,train,65
32_1_35_10,train,63
32_1_35_11,train,50
32_1_35_12,train,45
32_1_35_13,train,51
32_1_35_14,train,57
32_1_35_15,train,73
32_1_35_16,train,75
32_1_35_17,train,65
32_1_35_18,train,49
32_1_35_19,train,43
32_1_35_20,train,62
32_1_35_21,train,78
32_1_35_22,train,64
32_1_35_23,train,47
32_1_35_24,train,57
32_1_35_25,train,39
32_1_36_1,train,53
32_1_36_2,train,53
32_1_36_3,train,48
32_1_36_4,train,60
32_1_36_5,train,42
32_1_37_1,train,44
32_1_37_2,train,63
32_1_37_3,train,80
32_1_37_4,train,80
32_1_37_5,train,54
32_1_37_6,train,37
32_1_37_7,train,35
32_1_37_8,train,26
32_1_38_2,train,50
32_1_38_3,train,60
32_1_38_4,train,79
32_1_38_5,train,64
32_1_38_6,train,53
32_1_38_7,train,75
32_1_38_8,train,64
32_1_38_9,train,54
32_1_38_10,train,68
32_1_38_11,train,54
32_1_38_12,train,32
32_1_38_13,train,26
32_1_39_1,train,45
32_1_39_2,train,62
32_1_39_3,train,60
32_1_39_4,train,36
32_1_40_1,train,41
32_1_40_2,train,53
32_1_40_3,train,77
32_1_40_4,train,72
32_1_40_5,train,53
32_1_40_6,train,68
32_1_40_7,train,56
32_1_40_8,train,41
32_1_40_9,train,51
32_1_40_10,train,53
32_1_40_11,train,77
32_1_40_12,train,63
32_1_40_13,train,47
32_1_40_14,train,54
32_1_40_15,train,35
32_1_41_1,train,42
32_1_41_2,train,48
32_1_41_3,train,54
32_1_41_4,train,71
32_1_41_5,train,60
32_1_41_6,train,49
32_1_41_7,train,57
32_1_41_8,train,60
32_1_41_9,train,79
32_1_41_10,train,72
32_1_41_11,train,53
32_1_41_12,train,60
32_1_41_13,train,78
32_1_41_14,train,74
32_1_41_15,train,54
32_1_41_16,train,68
32_1_41_17,train,60
32_1_41_18,train,51
32_1_41_19,train,54
32_1_41_20,train,51
32_1_41_21,train,63
32_1_41_22,train,73
32_1_41_23,train,55
32_1_41_24,train,53
32_1_41_25,train,45
32_1_42_1,train,40
32_1_42_2,train,49
32_1_42_3,train,57
32_1_42_4,train,69
32_1_42_5,train,87
32_1_42_6,train,71
32_1_42_7,train,51
32_1_42_8,train,60
32_1_42_9,train,77
32_1_42_10,train,59
32_2_1_1,train,46
32_2_1_2,train,60
32_2_1_3,train,53
32_2_1_4,train,32
32_2_2_1,train,41
32_2_2_2,train,51
32_2_2_3,train,73
32_2_2_4,train,57
32_2_3_3,train,69
32_2_3_4,train,36
32_2_3_5,train,36
32_2_3_6,train,36
32_2_3_7,train,42
32_2_3_8,train,42
32_2_3_9,train,29
32_2_3_10,train,36
32_2_3_11,train,43
32_2_3_12,train,31
32_2_4_1,train,45
32_2_4_2,train,55
32_2_4_3,train,62
32_2_4_4,train,80
32_2_4_5,train,69
32_2_4_6,train,54
32_2_4_7,train,69
32_2_4_8,train,56
32_2_4_9,train,46
32_2_4_10,train,57
32_2_4_11,train,77
32_2_4_12,train,69
32_2_4_13,train,56
32_2_4_14,train,63
32_2_4_15,train,79
32_2_4_16,train,68
32_2_4_17,train,47
32_2_4_18,train,45
32_2_4_19,train,35
32_2_4_20,train,46
32_2_4_21,train,70
32_2_4_22,train,66
32_2_4_23,train,60
32_2_4_24,train,45
