clip_stem,vid,match,set_id,rally,ball_round,raw_type_en,player_side,split_bst_baseline,split_v2,aroundhead,backhand
17_1_23_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,23,3,net_shot,Top,train,train,0.0,1.0
17_1_23_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,23,4,lob,Bottom,train,train,0.0,0.0
17_1_23_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,23,5,wrist_smash,Top,train,train,0.0,0.0
17_1_23_6,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,23,6,return_net,Bottom,train,train,0.0,1.0
17_1_23_7,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,23,7,net_shot,Top,train,train,0.0,0.0
17_1_23_8,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,23,8,net_shot,Bottom,train,train,0.0,1.0
17_1_23_9,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,23,9,net_shot,Top,train,train,0.0,0.0
17_1_23_10,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,23,10,net_shot,Bottom,train,train,0.0,1.0
17_1_24_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,24,1,short_service,Top,train,train,0.0,1.0
17_1_24_2,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,24,2,net_shot,Bottom,train,train,0.0,1.0
17_1_24_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,24,3,lob,Top,train,train,0.0,0.0
17_1_24_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,24,4,wrist_smash,Bottom,train,train,0.0,0.0
17_1_24_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,24,5,return_net,Top,train,train,0.0,1.0
17_1_24_6,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,24,6,rush,Bottom,train,train,0.0,0.0
17_1_24_7,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,24,7,defensive_return_lob,Top,train,train,0.0,1.0
17_1_24_8,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,24,8,smash,Bottom,train,train,0.0,0.0
17_1_25_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,25,1,short_service,Bottom,train,train,0.0,1.0
17_1_25_2,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,25,2,net_shot,Top,train,train,0.0,1.0
17_1_25_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,25,3,lob,Bottom,train,train,0.0,1.0
17_1_25_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,25,4,drop,Top,train,train,0.0,0.0
17_1_25_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,25,5,net_shot,Bottom,train,train,0.0,1.0
17_1_25_6,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,25,6,lob,Top,train,train,0.0,0.0
17_1_25_7,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,25,7,smash,Bottom,train,train,0.0,0.0
17_1_25_8,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,25,8,net_shot,Top,train,train,0.0,0.0
17_1_25_9,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,25,9,net_shot,Bottom,train,train,0.0,0.0
17_1_25_10,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,25,10,net_shot,Top,train,train,0.0,0.0
17_1_25_11,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,25,11,push,Bottom,train,train,0.0,1.0
17_1_25_12,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,25,12,back_court_drive,Top,train,train,0.0,0.0
17_1_25_13,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,25,13,smash,Bottom,train,train,0.0,0.0
17_1_25_14,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,25,14,return_net,Top,train,train,0.0,1.0
17_1_26_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,1,short_service,Bottom,train,train,0.0,1.0
17_1_26_2,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,2,lob,Top,train,train,0.0,1.0
17_1_26_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,3,clear,Bottom,train,train,0.0,0.0
17_1_26_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,4,smash,Top,train,train,0.0,0.0
17_1_26_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,5,return_net,Bottom,train,train,0.0,1.0
17_1_26_6,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,6,lob,Top,train,train,0.0,0.0
17_1_26_7,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,7,drop,Bottom,train,train,0.0,0.0
17_1_26_8,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,8,net_shot,Top,train,train,0.0,0.0
17_1_26_9,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,9,net_shot,Bottom,train,train,0.0,1.0
17_1_26_10,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,10,net_shot,Top,train,train,0.0,1.0
17_1_26_11,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,11,lob,Bottom,train,train,0.0,0.0
17_1_26_12,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,12,clear,Top,train,train,0.0,0.0
17_1_26_13,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,13,clear,Bottom,train,train,0.0,0.0
17_1_26_14,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,14,clear,Top,train,train,0.0,0.0
17_1_26_15,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,15,drop,Bottom,train,train,0.0,0.0
17_1_26_16,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,26,16,net_shot,Top,train,train,0.0,0.0
17_1_27_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,27,1,short_service,Bottom,train,train,0.0,1.0
17_1_27_2,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,27,2,lob,Top,train,train,0.0,0.0
17_1_27_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,27,3,drop,Bottom,train,train,0.0,0.0
17_1_27_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,27,4,net_shot,Top,train,train,0.0,1.0
17_1_27_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,27,5,push,Bottom,train,train,0.0,1.0
17_1_27_6,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,27,6,smash,Top,train,train,1.0,0.0
17_1_27_7,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,27,7,return_net,Bottom,train,train,0.0,1.0
17_1_27_8,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,27,8,net_shot,Top,train,train,0.0,1.0
17_1_27_9,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,27,9,lob,Bottom,train,train,0.0,0.0
17_1_27_10,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,27,10,smash,Top,train,train,0.0,0.0
17_1_27_11,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,27,11,return_net,Bottom,train,train,0.0,0.0
17_1_27_12,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,27,12,lob,Top,train,train,0.0,1.0
17_1_28_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,28,1,short_service,Bottom,train,train,0.0,1.0
17_1_28_2,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,28,2,net_shot,Top,train,train,0.0,0.0
17_1_28_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,28,3,lob,Bottom,train,train,0.0,0.0
17_1_28_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,28,4,clear,Top,train,train,0.0,0.0
17_1_28_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,28,5,wrist_smash,Bottom,train,train,0.0,0.0
17_1_30_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,30,1,short_service,Top,train,train,0.0,1.0
17_1_30_2,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,30,2,push,Bottom,train,train,0.0,1.0
17_1_30_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,30,3,passive_drop,Top,train,train,0.0,0.0
17_1_30_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,30,4,lob,Bottom,train,train,0.0,1.0
17_1_30_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,30,5,smash,Top,train,train,1.0,0.0
17_1_31_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,1,short_service,Top,train,train,0.0,1.0
17_1_31_2,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,2,net_shot,Bottom,train,train,0.0,0.0
17_1_31_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,3,net_shot,Top,train,train,0.0,0.0
17_1_31_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,4,lob,Bottom,train,train,0.0,1.0
17_1_31_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,5,drop,Top,train,train,0.0,0.0
17_1_31_6,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,6,net_shot,Bottom,train,train,0.0,1.0
17_1_31_7,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,7,net_shot,Top,train,train,0.0,0.0
17_1_31_8,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,8,net_shot,Bottom,train,train,0.0,0.0
17_1_31_9,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,9,lob,Top,train,train,0.0,0.0
17_1_31_10,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,10,smash,Bottom,train,train,1.0,0.0
17_1_31_11,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,11,return_net,Top,train,train,0.0,1.0
17_1_31_12,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,12,push,Bottom,train,train,0.0,0.0
17_1_31_13,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,13,drop,Top,train,train,0.0,1.0
17_1_31_14,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,14,net_shot,Bottom,train,train,0.0,0.0
17_1_31_15,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,15,lob,Top,train,train,0.0,1.0
17_1_31_16,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,31,16,clear,Bottom,train,train,1.0,0.0
17_1_32_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,32,1,short_service,Top,train,train,0.0,1.0
17_1_32_2,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,32,2,net_shot,Bottom,train,train,0.0,1.0
17_1_32_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,32,3,net_shot,Top,train,train,0.0,1.0
17_1_32_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,32,4,lob,Bottom,train,train,0.0,1.0
17_1_32_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,32,5,drop,Top,train,train,1.0,0.0
17_1_32_6,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,32,6,net_shot,Bottom,train,train,0.0,0.0
17_1_32_7,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,32,7,net_shot,Top,train,train,0.0,1.0
17_1_32_8,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,32,8,net_shot,Bottom,train,train,0.0,0.0
17_1_32_9,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,32,9,net_shot,Top,train,train,0.0,1.0
17_1_32_10,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,32,10,rush,Bottom,train,train,0.0,0.0
17_1_33_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,1,short_service,Top,train,train,0.0,1.0
17_1_33_2,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,2,lob,Bottom,train,train,0.0,0.0
17_1_33_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,3,smash,Top,train,train,0.0,0.0
17_1_33_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,4,return_net,Bottom,train,train,0.0,1.0
17_1_33_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,5,net_shot,Top,train,train,0.0,1.0
17_1_33_6,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,6,lob,Bottom,train,train,0.0,1.0
17_1_33_7,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,7,drop,Top,train,train,0.0,0.0
17_1_33_8,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,8,net_shot,Bottom,train,train,0.0,1.0
17_1_33_9,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,9,lob,Top,train,train,0.0,0.0
17_1_33_10,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,10,drop,Bottom,train,train,0.0,0.0
17_1_33_11,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,11,net_shot,Top,train,train,0.0,0.0
17_1_33_12,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,12,net_shot,Bottom,train,train,0.0,0.0
17_1_33_13,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,13,lob,Top,train,train,0.0,0.0
17_1_33_14,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,14,drop,Bottom,train,train,0.0,0.0
17_1_33_15,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,15,lob,Top,train,train,0.0,1.0
17_1_33_16,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,33,16,wrist_smash,Bottom,train,train,0.0,0.0
17_1_34_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,34,1,short_service,Bottom,train,train,0.0,1.0
17_1_34_2,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,34,2,net_shot,Top,train,train,0.0,0.0
17_1_34_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,34,3,lob,Bottom,train,train,0.0,1.0
17_1_34_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,34,4,drop,Top,train,train,0.0,0.0
17_1_34_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,34,5,net_shot,Bottom,train,train,0.0,1.0
17_1_34_6,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,34,6,net_shot,Top,train,train,0.0,0.0
17_1_34_7,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,34,7,net_shot,Bottom,train,train,0.0,0.0
17_1_34_8,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,34,8,lob,Top,train,train,0.0,0.0
17_1_34_9,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,34,9,smash,Bottom,train,train,0.0,0.0
17_1_34_10,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,34,10,return_net,Top,train,train,0.0,0.0
17_1_35_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,35,1,long_service,Bottom,train,train,0.0,1.0
17_1_35_2,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,35,2,drop,Top,train,train,1.0,0.0
17_1_35_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,35,3,net_shot,Bottom,train,train,0.0,1.0
17_1_35_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,35,4,lob,Top,train,train,0.0,0.0
17_1_35_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,35,5,smash,Bottom,train,train,0.0,0.0
17_1_36_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,36,1,short_service,Bottom,train,train,0.0,1.0
17_1_36_2,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,36,2,lob,Top,train,train,0.0,0.0
17_1_36_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,36,3,drop,Bottom,train,train,0.0,0.0
17_1_36_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,36,4,lob,Top,train,train,0.0,1.0
17_1_36_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,36,5,drop,Bottom,train,train,0.0,0.0
17_1_36_6,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,36,6,lob,Top,train,train,0.0,1.0
17_1_36_7,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,36,7,clear,Bottom,train,train,1.0,0.0
17_1_36_8,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,36,8,smash,Top,train,train,0.0,0.0
17_1_36_9,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,36,9,return_net,Bottom,train,train,0.0,0.0
17_1_36_10,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,36,10,lob,Top,train,train,0.0,1.0
17_1_36_11,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set1,36,11,smash,Bottom,train,train,0.0,0.0
17_2_1_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,1,1,short_service,Top,train,train,0.0,1.0
17_2_1_2,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,1,2,lob,Bottom,train,train,0.0,0.0
17_2_1_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,1,3,smash,Top,train,train,0.0,0.0
17_2_1_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,1,4,return_net,Bottom,train,train,0.0,1.0
17_2_1_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,1,5,net_shot,Top,train,train,0.0,0.0
17_2_1_6,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,1,6,lob,Bottom,train,train,0.0,1.0
17_2_1_7,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,1,7,smash,Top,train,train,0.0,0.0
17_2_1_8,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,1,8,return_net,Bottom,train,train,0.0,1.0
17_2_1_9,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,1,9,push,Top,train,train,0.0,0.0
17_2_1_10,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,1,10,defensive_return_lob,Bottom,train,train,0.0,1.0
17_2_1_11,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,1,11,drop,Top,train,train,0.0,0.0
17_2_1_12,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,1,12,net_shot,Bottom,train,train,0.0,0.0
17_2_1_13,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,1,13,lob,Top,train,train,0.0,1.0
17_2_2_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,2,1,short_service,Bottom,train,train,0.0,1.0
17_2_2_2,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,2,2,net_shot,Top,train,train,0.0,0.0
17_2_2_3,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,2,3,net_shot,Bottom,train,train,0.0,0.0
17_2_2_4,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,2,4,lob,Top,train,train,0.0,1.0
17_2_2_5,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,2,5,clear,Bottom,train,train,0.0,0.0
17_2_2_6,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,2,6,clear,Top,train,train,1.0,0.0
17_2_2_7,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,2,7,drop,Bottom,train,train,0.0,0.0
17_2_2_8,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,2,8,net_shot,Top,train,train,0.0,1.0
17_2_2_9,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,2,9,push,Bottom,train,train,0.0,0.0
17_2_2_10,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,2,10,drive,Top,train,train,0.0,0.0
17_2_2_11,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,2,11,drive,Bottom,train,train,0.0,1.0
17_2_2_12,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,2,12,defensive_return_lob,Top,train,train,0.0,1.0
17_2_3_1,17,NG_Ka_Long_Angus_Jonatan_CHRISTIE_Malaysia_Masters_2020_QuarterFinals,set2,3,1,short_service,Bottom,train,train,0.0,1.0
